datetime,open,high,low,close,volume,return
20210525,15.77,15.82,15.48,15.65,230269720,0.002562459961563235
20210526,15.73,15.79,15.59,15.7,163508120,0.0031948881789136685
20210527,15.69,15.75,15.46,15.49,295609560,-0.013375796178343946
20210528,15.5,16.28,15.5,16.24,395964000,0.048418334409296104
20210601,16.27,16.39,15.9,16.26,282943400,0.0012315270935963074
20210602,16.26,16.92,16.24,16.78,381548520,0.03198031980319804
20210603,16.69,17.26,16.58,16.97,354387760,0.011323003575685275
20210604,17.12,17.66,17.1,17.58,357939280,0.03594578668238069
20210607,17.57,17.81,17.19,17.62,373399400,0.0022753128555177415
20210608,17.53,17.62,17.25,17.46,190074680,-0.009080590238365494
20210609,17.52,17.58,17.26,17.36,261498720,-0.005727376861397571
20210610,17.35,17.49,17.18,17.43,165276000,0.0040322580645162365
20210611,17.49,17.94,17.44,17.83,247877480,0.022948938611589087
20210614,17.91,18.04,17.66,18.02,178126720,0.010656197420078506
20210615,17.93,18.02,17.73,17.79,130366880,-0.012763596004439548
20210616,17.79,17.95,17.58,17.81,172868840,0.0011242270938729426
20210617,17.77,18.84,17.76,18.66,528619920,0.047725996631106105
20210618,18.78,19.38,18.58,18.64,553939520,-0.001071811361200381
20210621,18.46,18.54,17.82,18.43,395922160,-0.011266094420600892
20210622,18.47,18.96,18.39,18.89,352160760,0.024959305480195315
20210623,19.0,19.15,18.91,19.06,197132040,0.008999470619375227
20210624,19.23,19.42,19.09,19.21,183513080,0.007869884575026243
20210625,19.28,19.35,18.89,19.03,145825480,-0.00937011972930768
20210628,19.35,20.08,19.32,19.99,293435120,0.05044666316342594
20210629,19.9,20.1,19.66,20.03,216062680,0.002001000500250205
20210630,19.99,20.16,19.86,20.0,186186880,-0.0014977533699451762
20210701,20.13,20.46,20.02,20.21,285443000,0.010499999999999954
20210702,20.45,20.51,20.29,20.49,195386920,0.01385452746165261
20210706,20.74,20.84,20.35,20.7,247979040,0.01024890190336758
20210707,20.85,20.88,20.33,20.37,231861480,-0.015942028985507117
20210708,19.84,20.13,19.7,19.9,273219960,-0.02307314678448713
20210709,19.97,20.08,19.75,20.05,155292080,0.007537688442211143
20210712,20.24,20.53,20.19,20.51,179977560,0.02294264339152119
20210713,20.39,20.46,20.11,20.25,152505720,-0.012676743052169703
20210714,20.36,20.42,19.75,19.84,206209320,-0.020246913580246884
20210715,19.81,19.85,18.86,18.97,313092120,-0.04385080645161299
20210716,19.04,19.16,18.07,18.16,406443080,-0.04269899841855551
20210719,17.91,19.04,17.87,18.78,432566680,0.034140969162995694
20210720,18.73,18.84,18.16,18.61,278923450,-0.009052183173589023
20210721,18.88,19.53,18.74,19.41,264284510,0.0429876410531973
20210722,19.64,19.89,19.28,19.59,235679710,0.009273570324574987
20210723,19.67,19.7,19.25,19.56,135164480,-0.0015313935681470214
20210726,19.31,19.44,18.91,19.29,130755190,-0.013803680981595123
20210727,19.27,19.62,18.74,19.21,169842620,-0.004147226542249749
20210728,19.29,19.65,19.0,19.5,134006930,0.015096304008328953
20210729,19.55,19.85,19.33,19.66,127669710,0.00820512820512831
20210730,19.43,19.63,19.26,19.5,112648110,-0.008138351983723258
20210802,19.7,19.96,19.36,19.75,155677420,0.012820512820512775
20210803,19.74,20.22,19.22,19.82,229973240,0.0035443037974682845
20210804,19.99,20.32,19.83,20.27,158581130,0.022704339051463185
20210805,20.5,20.73,20.34,20.64,148134290,0.018253576714356345
20210806,20.48,20.57,20.21,20.37,122487750,-0.013081395348837233
20210809,20.46,20.51,20.14,20.29,94721240,-0.003927344133529798
20210810,20.35,20.43,19.83,19.94,123326570,-0.017249876786594287
20210811,20.05,20.05,19.43,19.7,116567380,-0.012036108324975037
20210812,19.87,20.03,19.62,19.91,105276110,0.010659898477157315
20210813,19.91,20.21,19.85,20.19,116916520,0.014063284781516971
20210816,20.12,20.29,19.45,19.95,145584410,-0.01188707280832102
20210817,19.68,19.77,19.27,19.46,132634700,-0.024561403508771895
20210818,19.5,19.63,19.0,19.04,169213700,-0.021582733812949728
20210819,19.5,20.5,18.76,19.8,603186240,0.0399159663865547
20210820,20.0,20.87,19.93,20.82,539222760,0.051515151515151514
20210823,20.95,22.0,20.95,21.96,426018270,0.05475504322766578
20210824,21.76,21.96,21.54,21.79,222286920,-0.007741347905282359
20210825,21.74,22.47,21.72,22.21,266207430,0.019274896741624747
20210826,22.21,22.34,21.79,22.07,174906470,-0.006303466906798727
20210827,22.19,22.72,22.17,22.64,217505750,0.02582691436338913
20210830,22.85,23.04,22.55,22.69,186270920,0.0022084805653710404
20210831,22.7,22.7,22.12,22.39,162999360,-0.013221683561040143
20210901,22.5,22.7,22.36,22.44,137289090,0.0022331397945511977
20210902,22.52,22.59,22.29,22.4,133411360,-0.0017825311942960553
20210903,22.33,22.99,22.2,22.84,209697270,0.019642857142857295
20210907,22.81,22.9,22.52,22.66,134890440,-0.007880910683012221
20210908,22.52,22.61,21.98,22.34,184999660,-0.014121800529567574
20210909,22.34,22.54,22.13,22.18,131514310,-0.0071620411817368
20210910,22.36,22.63,22.27,22.48,177983990,0.01352569882777277
20210913,22.67,22.96,21.86,22.15,199981620,-0.014679715302491236
20210914,22.28,22.41,22.09,22.24,139890880,0.004063205417607296
20210915,22.3,22.37,21.97,22.34,112645320,0.004496402877697925
20210916,22.19,22.28,21.93,22.24,108402440,-0.004476275738585556
20210917,22.3,22.32,21.83,21.9,155977410,-0.015287769784172678
20210920,21.15,21.43,20.66,21.11,237285170,-0.036073059360730575
20210921,21.41,21.43,20.95,21.25,143553650,0.006631927996210374
20210922,21.37,21.96,21.2,21.94,190554680,0.03247058823529425
20210923,22.12,22.54,21.89,22.48,175014960,0.024612579762989917
20210924,22.08,22.15,21.86,22.08,145936750,-0.017793594306049876
20210927,21.72,21.8,21.33,21.66,176565920,-0.0190217391304347
20210928,21.21,21.42,20.65,20.7,240568610,-0.04432132963988922
20210929,20.95,21.02,20.47,20.52,149805030,-0.008695652173912993
20210930,20.76,21.07,20.69,20.72,143485680,0.00974658869395717
20211001,20.75,20.86,20.2,20.74,167034040,0.0009652509652509078
20211004,20.5,20.54,19.56,19.73,233980160,-0.04869816779170677
20211005,19.95,20.65,19.85,20.45,187037970,0.036492650785605596
20211006,20.12,20.72,20.08,20.7,193981150,0.012224938875305513
20211007,21.09,21.32,20.97,21.08,183243540,0.018357487922705307
20211008,21.1,21.21,20.78,20.83,104873060,-0.01185958254269448
20211011,20.6,21.06,20.51,20.7,104891090,-0.006240998559769562
20211012,20.85,21.06,20.53,20.67,114906900,-0.0014492753623187582
20211013,20.92,20.99,20.71,20.94,107065750,0.013062409288824295
20211014,21.27,21.76,21.12,21.75,157571620,0.0386819484240688
20211015,21.78,21.93,21.66,21.86,148691950,0.005057471264367841
20211018,21.74,22.29,21.64,22.22,124096750,0.01646843549862753
20211019,22.28,22.38,22.04,22.29,114591090,0.0031503150315030926
20211020,22.29,22.43,21.98,22.1,101562180,-0.008524001794526614
20211021,22.09,22.71,22.08,22.69,128721340,0.026696832579185426
20211022,22.85,23.13,22.56,22.73,165572440,0.0017628911414719894
20211025,22.97,23.36,22.77,23.17,154033110,0.01935767707875069
20211026,24.0,25.26,23.92,24.72,359460740,0.0668968493741906
20211027,24.47,25.09,24.28,24.45,173794120,-0.010922330097087318
20211028,24.88,24.95,24.52,24.94,151569920,0.020040899795501055
20211029,25.0,25.71,25.0,25.57,195771960,0.025260625501202894
20211101,25.65,25.89,25.23,25.83,166293730,0.010168165819319341
20211102,25.82,26.68,25.8,26.4,196106090,0.022067363530778206
20211103,26.67,26.78,26.24,26.6,159067050,0.007575757575757791
20211104,27.24,31.36,27.12,29.8,825981870,0.12030075187969924
20211105,30.18,31.4,29.41,29.75,588374930,-0.001677852348993314
20211108,30.15,31.1,29.91,30.8,333606080,0.03529411764705892
20211109,32.28,32.31,29.96,30.66,435376690,-0.004545454545454519
20211110,29.32,30.85,28.78,29.46,414540580,-0.03913894324853229
20211111,30.45,30.59,29.78,30.39,212011020,0.031568228105906204
20211112,30.01,30.68,29.63,30.39,267895990,0.0
20211115,30.55,30.64,29.25,30.03,252704970,-0.011846001974333609
20211116,29.75,30.39,29.71,30.2,162301890,0.00566100566100558
20211117,30.41,30.51,28.8,29.26,239679990,-0.031125827814569407
20211118,32.36,32.76,31.32,31.68,565105640,0.08270676691729317
20211119,32.25,33.09,31.91,32.99,378393060,0.041351010101010166
20211122,33.52,34.65,31.9,31.96,540479930,-0.03122158229766603
20211123,31.54,32.36,30.88,31.75,387846570,-0.0065707133917396465
20211124,31.46,32.86,30.93,32.67,288880390,0.028976377952755872
20211126,32.54,32.71,31.35,31.5,174770280,-0.03581267217630857
20211129,32.38,33.41,32.04,33.38,295575000,0.05968253968253978
20211130,33.17,33.35,31.86,32.68,376898540,-0.02097064110245661
20211201,33.22,33.29,31.38,31.44,353374040,-0.03794369645042839
20211202,31.21,32.48,31.03,32.13,321740830,0.021946564885496178
20211203,32.0,32.13,30.13,30.69,364547920,-0.04481792717086841
20211206,29.88,30.24,28.04,30.04,466439750,-0.021179537308569585
20211207,30.96,32.45,30.65,32.43,436005510,0.07956058588548598
20211208,31.99,32.29,31.42,31.83,350400050,-0.018501387604070385
20211209,31.72,32.21,30.43,30.49,347869750,-0.04209864907320138
20211210,31.15,31.31,29.86,30.2,350063480,-0.009511315185306679
20211213,30.24,30.29,28.12,28.16,437141510,-0.06754966887417213
20211214,27.69,28.68,27.25,28.34,482153900,0.006392045454545414
20211215,28.4,30.5,27.84,30.46,509037600,0.0748059280169373
20211216,31.15,31.16,28.09,28.39,486229500,-0.06795797767564016
20211217,27.99,28.92,27.76,27.8,395237830,-0.020781965480803133
20211220,27.31,28.14,27.15,27.72,318048180,-0.0028776978417266452
20211221,28.37,29.12,27.4,29.08,374419060,0.04906204906204903
20211222,28.89,29.56,28.45,29.4,271926520,0.011004126547455195
20211223,29.76,30.06,29.43,29.64,232968080,0.008163265306122547
20211227,29.66,31.09,29.64,30.95,287129330,0.04419703103913619
20211228,31.31,31.33,30.01,30.32,284122910,-0.020355411954765756
20211229,30.29,30.55,29.37,30.0,240161220,-0.01055408970976257
20211230,29.83,30.46,29.54,29.59,222722190,-0.013666666666666716
20211231,29.67,30.03,29.33,29.41,182361000,-0.006083136194660388
20220103,29.82,30.71,29.79,30.12,262241150,0.024141448486909134
20220104,30.26,30.47,28.35,29.29,350300780,-0.027556440903054535
20220105,28.95,29.42,27.53,27.6,317031690,-0.0576988733356093
20220106,27.64,28.44,27.07,28.18,303705540,0.021014492753623104
20220107,28.14,28.42,27.06,27.25,271406560,-0.03300212916962386
20220110,26.58,27.47,25.64,27.4,400401890,0.005504587155963359
20220111,27.32,28.07,26.84,27.82,282382660,0.01532846715328473
20220112,28.07,28.6,27.61,28.0,266485620,0.006470165348670065
20220113,28.38,28.48,26.5,26.58,359228060,-0.05071428571428582
20220114,26.3,27.2,26.21,26.94,267303940,0.013544018058690765
20220118,26.26,26.64,25.77,25.9,267250410,-0.03860430586488506
20220119,26.07,26.54,25.05,25.07,324521750,-0.032046332046332004
20220120,25.31,25.58,24.08,24.15,285300820,-0.03669724770642213
20220121,23.54,24.82,23.26,23.37,481231760,-0.032298136645962594
20220124,22.33,23.38,20.89,23.37,616706380,0.0
20220125,22.56,22.94,22.0,22.32,439264950,-0.04492939666238771
20220126,23.24,24.06,22.3,22.77,518918790,0.020161290322580516
20220127,23.57,24.0,21.68,21.94,389214210,-0.03645147123407988
20220128,22.0,22.86,21.3,22.84,377888520,0.04102096627164986
20220131,23.18,24.51,23.05,24.49,389752370,0.07224168126094566
20220201,25.1,25.15,23.89,24.64,357275810,0.0061249489587587025
20220202,25.8,25.82,24.55,25.24,357514800,0.024350649350649345
20220203,24.43,25.08,23.78,23.95,254446300,-0.0511093502377179
20220204,23.94,24.64,23.63,24.32,226073100,0.01544885177453037
20220207,24.36,25.18,24.2,24.73,252210050,0.016858552631578982
20220208,24.36,25.23,23.98,25.11,273956870,0.015365952284674522
20220209,25.62,26.73,25.35,26.71,346683390,0.06371963361210686
20220210,26.0,26.93,25.6,25.82,344077750,-0.033320853612879064
20220211,25.92,26.15,23.77,23.95,392908620,-0.07242447714949651
20220214,23.94,24.88,23.76,24.27,295474340,0.013361169102296566
20220215,24.93,26.54,24.78,26.5,484946130,0.09188298310671605
20220216,26.26,26.58,25.55,26.51,455979360,0.0003773584905661931
20220217,25.63,25.79,24.17,24.51,564234060,-0.07544322897019995
20220218,24.67,24.99,23.1,23.64,523117200,-0.03549571603427182
20220222,23.03,24.06,23.0,23.39,433858490,-0.010575296108290999
20220223,23.8,24.16,22.3,22.39,376530660,-0.04275331338178712
20220224,21.02,23.8,20.89,23.75,511685500,0.060741402411790935
20220225,23.72,24.22,23.38,24.16,377876310,0.01726315789473687
20220228,23.99,24.67,23.71,24.39,297926720,0.009519867549668826
20220301,24.29,24.38,23.13,23.48,283296280,-0.03731037310373109
20220302,23.76,24.41,23.42,24.22,271719470,0.03151618398637135
20220303,24.26,24.33,23.47,23.71,248834420,-0.021056977704376423
20220304,23.38,23.68,22.48,22.94,304022520,-0.032475748629270385
20220307,22.82,23.03,21.33,21.35,299192020,-0.06931124673060152
20220308,21.3,22.37,20.65,21.51,395510410,0.007494145199063329
20220309,22.39,23.22,22.25,23.01,341591230,0.06973500697350077
20220310,22.55,22.79,21.88,22.66,271786980,-0.01521077792264236
20220311,23.02,23.15,22.05,22.1,234334710,-0.024713150926743088
20220314,21.8,22.26,21.16,21.33,256381050,-0.034841628959276116
20220315,21.53,23.04,21.32,22.97,331845790,0.07688701359587435
20220316,23.51,24.6,23.17,24.5,464008460,0.06660861993905098
20220317,24.11,24.84,23.91,24.77,328793520,0.011020408163265216
20220318,24.8,26.57,24.62,26.45,471711070,0.06782398062171979
20220321,26.51,27.15,25.97,26.73,410664760,0.010586011342154977
20220322,26.73,27.24,26.07,26.52,389852240,-0.007856341189674598
20220323,26.13,26.61,25.58,25.63,357518040,-0.03355957767722473
20220324,26.16,28.32,25.91,28.15,628957760,0.09832227857978926
20220325,27.89,28.36,27.27,27.69,420452840,-0.0163410301953818
20220328,27.76,28.25,27.21,28.22,288471860,0.01914048392921619
20220329,28.7,28.95,27.98,28.66,328994380,0.015591778880226892
20220330,28.3,28.5,27.5,27.69,313406880,-0.03384508025122113
20220331,27.77,28.25,27.27,27.29,341612040,-0.014445648248465282
20220401,27.36,27.5,26.27,26.71,359881160,-0.02125320630267491
20220404,26.73,27.56,26.61,27.36,263101890,0.02433545488581057
20220405,27.27,27.32,25.82,25.93,291365750,-0.05226608187134507
20220406,24.93,25.3,24.0,24.41,482325470,-0.058619359814886196
20220407,24.44,24.72,23.48,24.21,394338220,-0.008193363375665674
20220408,23.92,23.92,23.06,23.12,380644260,-0.045022717885171426
20220411,22.21,22.32,21.66,21.92,377329770,-0.05190311418685123
20220412,22.54,22.73,21.28,21.5,440066770,-0.019160583941605913
20220413,21.73,22.5,21.46,22.2,359595270,0.032558139534883734
20220414,22.51,22.78,21.16,21.26,384011320,-0.04234234234234224
20220418,21.2,22.09,21.08,21.78,386272390,0.024459078080903085
20220419,21.73,22.37,21.31,22.2,366258320,0.01928374655647369
20220420,22.51,22.67,21.2,21.48,331882660,-0.032432432432432434
20220421,21.7,22.39,20.0,20.18,457347610,-0.06052141527001864
20220422,20.32,20.49,19.5,19.52,417229660,-0.032705649157581784
20220425,19.2,19.95,19.1,19.9,482385610,0.019467213114753967
20220426,19.72,19.79,18.67,18.79,467827690,-0.05577889447236184
20220427,18.6,19.17,18.29,18.42,362794970,-0.019691325172964236
20220428,18.96,20.04,18.49,19.78,416175210,0.07383279044516833
20220429,19.4,20.13,18.52,18.55,339940980,-0.062184024266936366
20220502,18.54,19.57,18.39,19.53,429002530,0.05283018867924527
20220503,19.4,19.83,19.13,19.6,362133790,0.0035842293906809264
20220504,19.93,20.4,18.75,20.33,478437460,0.03724489795918351
20220505,19.87,19.93,18.5,18.84,451974860,-0.0732907033939989
20220506,18.72,19.51,17.99,18.68,476243030,-0.00849256900212314
20220509,18.03,18.26,16.83,16.95,463857930,-0.09261241970021417
20220510,17.69,18.2,17.03,17.6,567733790,0.038348082595870414
20220511,17.33,17.75,16.57,16.63,483906450,-0.05511363636363653
20220512,16.24,16.79,15.57,16.18,509234370,-0.027059530968129852
20220513,16.79,17.93,16.59,17.71,499596680,0.09456118665018542
20220516,17.51,17.79,17.11,17.26,406357260,-0.02540937323546011
20220517,18.07,18.37,17.63,18.18,446325150,0.05330243337195828
20220518,17.71,18.12,16.86,16.94,402479950,-0.06820682068206807
20220519,16.94,17.69,16.73,17.12,487958760,0.010625737898465104
20220520,17.34,17.41,15.76,16.69,564582680,-0.025116822429906538
20220523,16.26,16.92,16.18,16.9,495041940,0.012582384661473878
20220524,16.52,16.6,15.78,16.15,444239470,-0.044378698224852076
20220525,16.02,17.11,16.0,16.98,544166960,0.05139318885448918
20220526,16.03,18.09,16.02,17.85,748619370,0.051236749116607916
20220527,18.19,18.88,18.1,18.81,519819170,0.053781512605041826
20220531,18.98,19.2,18.35,18.67,445529270,-0.0074428495481125845
20220601,18.72,19.05,18.12,18.32,416309100,-0.018746652383503037
20220602,18.29,19.62,18.2,19.59,487945440,0.06932314410480345
20220603,19.08,19.33,18.52,18.72,441068080,-0.0444104134762634
20220606,19.14,19.34,18.56,18.79,317465390,0.003739316239316226
20220607,18.46,19.0,18.19,18.93,285950340,0.007450771687067537
20220608,18.8,19.18,18.54,18.65,279727930,-0.014791336502905539
20220609,18.48,18.93,18.04,18.05,287847670,-0.03217158176943691
20220610,17.6,17.7,16.87,16.97,331730900,-0.059833795013850555
20220613,16.0,16.31,15.61,15.65,423849790,-0.07778432527990564
20220614,15.75,16.07,15.41,15.84,358242000,0.012140575079872207
20220615,16.1,16.87,15.93,16.53,431419730,0.04356060606060619
20220616,15.86,15.94,15.4,15.6,367699500,-0.056261343012704246
20220617,15.65,15.99,15.33,15.88,401295750,0.017948717948718107
20220621,16.48,17.01,16.41,16.57,354664110,0.04345088161209065
20220622,16.23,16.66,16.18,16.36,324167880,-0.012673506336753237
20220623,16.51,16.59,15.85,16.23,355468790,-0.007946210268948595
20220624,16.5,17.14,16.31,17.13,342029850,0.05545286506469482
20220627,17.31,17.33,16.63,16.87,327093370,-0.015178050204319837
20220628,16.9,17.2,15.94,15.98,331007210,-0.05275637225844698
20220629,15.81,15.82,15.17,15.54,369082450,-0.027534418022528206
20220630,15.35,15.57,14.86,15.16,513748190,-0.02445302445302444
20220701,14.9,15.06,14.4,14.52,439510920,-0.04221635883905017
20220705,14.18,14.97,14.06,14.96,500602130,0.030303030303030498
20220706,15.01,15.32,14.79,15.13,424819180,0.011363636363636465
20220707,15.46,15.94,15.39,15.86,392317260,0.04824851288830123
20220708,15.43,16.04,15.39,15.84,380763250,-0.0012610340479192184
20220711,15.52,15.53,15.04,15.15,317588580,-0.04356060606060608
20220712,15.27,15.43,14.88,15.08,332076970,-0.0046204620462045876
20220713,14.6,15.38,14.47,15.16,388305030,0.0053050397877985045
20220714,15.11,15.47,14.73,15.37,347297000,0.01385224274406327
20220715,15.66,15.78,15.44,15.76,271798760,0.025374105400130187
20220718,16.31,16.9,16.0,16.1,511148750,0.021573604060913798
20220719,16.49,17.11,16.17,16.99,528096200,0.05527950310558993
20220720,16.95,17.93,16.8,17.81,587134880,0.04826368452030616
20220721,17.89,18.14,17.54,18.05,409726470,0.013475575519371175
20220722,17.89,17.97,17.14,17.32,399863070,-0.04044321329639888
20220725,17.02,17.12,16.65,17.02,365871260,-0.01732101616628179
20220726,16.9,16.92,16.48,16.53,291034230,-0.028789659224441766
20220727,17.03,17.94,16.91,17.79,413291780,0.07622504537205077
20220728,17.95,18.14,17.44,17.98,355300300,0.010680157391793177
20220729,17.81,18.24,17.69,18.16,314218160,0.010011123470522687
20220801,18.19,18.85,17.99,18.44,358531400,0.01541850220264318
20220802,18.13,18.94,18.09,18.53,369170440,0.0048806941431669415
20220803,18.18,18.97,18.14,18.89,304057510,0.019427954668105762
20220804,18.85,19.27,18.76,19.22,315210360,0.017469560614081336
20220805,18.81,19.23,18.67,18.99,285806800,-0.01196670135275757
20220808,17.5,18.24,17.24,17.79,734353350,-0.06319115323854652
20220809,17.25,17.45,16.72,17.09,515827570,-0.03934794828555366
20220810,17.7,18.12,17.32,18.1,443197760,0.059098888238736214
20220811,18.12,18.71,17.88,17.94,395063500,-0.008839779005524906
20220812,18.16,18.72,17.95,18.71,366769700,0.04292084726867329
20220815,18.71,19.16,18.61,19.03,357335990,0.017103153393907
20220816,18.92,19.14,18.5,18.88,335507790,-0.0078822911192854
20220817,18.53,18.69,18.15,18.34,342053560,-0.028601694915254217
20220818,18.3,18.87,18.18,18.77,316366710,0.023446019629225656
20220819,18.41,18.52,17.77,17.85,326601600,-0.04901438465636643
20220822,17.49,17.56,16.97,17.03,303057620,-0.045938375350140115
20220823,17.0,17.47,16.97,17.18,276540090,0.008807985907222537
20220824,17.03,17.41,16.9,17.22,361668290,0.002328288707799775
20220825,16.84,17.95,16.83,17.91,601133930,0.04006968641114983
20220826,17.85,17.92,16.24,16.26,575323060,-0.09212730318257945
20220829,16.01,16.34,15.77,15.8,375118240,-0.02829028290282909
20220830,15.96,16.04,15.18,15.47,398808400,-0.02088607594936709
20220831,15.37,15.54,14.96,15.09,387021240,-0.024563671622495176
20220901,14.21,14.38,13.27,13.94,889576830,-0.07620941020543404
20220902,14.1,14.17,13.59,13.65,561640590,-0.020803443328550886
20220906,13.72,13.78,13.35,13.47,406741280,-0.01318681318681314
20220907,13.57,13.84,13.35,13.71,373370130,0.017817371937639104
20220908,13.46,14.01,13.37,13.99,486368490,0.020423048869438354
20220909,14.15,14.47,14.13,14.39,369845210,0.028591851322373074
20220912,14.37,14.55,14.2,14.51,383095900,0.008339124391938846
20220913,13.81,13.92,13.1,13.13,498430700,-0.09510682288077177
20220914,13.25,13.29,12.91,13.13,443831170,0.0
20220915,13.02,13.23,12.79,12.93,394371290,-0.01523229246001534
20220916,12.74,13.21,12.62,13.2,488733610,0.02088167053364276
20220919,13.01,13.46,13.01,13.38,444390160,0.013636363636363669
20220920,13.22,13.48,13.06,13.18,430669440,-0.014947683109118204
20220921,13.21,14.03,13.11,13.26,648509830,0.006069802731411222
20220922,13.07,13.15,12.43,12.56,607873900,-0.05279034690799389
20220923,12.42,12.61,12.26,12.52,519385610,-0.0031847133757962887
20220926,12.5,12.66,12.21,12.23,411905000,-0.02316293929712454
20220927,12.51,12.74,12.26,12.41,443205860,0.014717906786590351
20220928,12.41,12.82,12.35,12.74,414660410,0.02659145850120881
20220929,12.45,12.5,11.95,12.22,405216790,-0.04081632653061218
20220930,12.09,12.63,12.08,12.14,432336630,-0.006546644844517169
20221003,12.35,12.68,12.11,12.51,424971280,0.030477759472817167
20221004,12.88,13.22,12.88,13.17,448122480,0.052757793764988126
20221005,12.92,13.32,12.62,13.21,412685920,0.0030372057706911093
20221006,13.22,13.66,13.1,13.13,519648430,-0.006056018168054456
20221007,12.51,12.67,12.02,12.08,511663090,-0.07996953541508
20221010,12.04,12.13,11.41,11.67,547046640,-0.03394039735099341
20221011,11.56,11.85,11.28,11.59,523334410,-0.006855184233076295
20221012,11.58,11.74,11.35,11.5,383016470,-0.007765314926660882
20221013,10.97,12.08,10.81,11.96,686214800,0.040000000000000036
20221014,12.06,12.11,11.2,11.23,583906000,-0.06103678929765888
20221017,11.52,11.95,11.52,11.89,467617380,0.05877114870881561
20221018,12.34,12.49,11.62,11.97,553251210,0.006728343145500526
20221019,11.89,12.35,11.83,12.05,425515050,0.006683375104427736
20221020,12.11,12.77,12.11,12.19,536496170,0.011618257261410747
20221021,12.1,12.5,11.89,12.47,499396170,0.022969647251845915
20221024,12.51,12.71,12.06,12.6,424023160,0.010425020048115297
20221025,12.7,13.3,12.66,13.26,400765600,0.05238095238095242
20221026,12.87,13.39,12.71,12.9,413207830,-0.02714932126696823
20221027,13.63,13.84,13.12,13.18,436917830,0.021705426356589008
20221028,13.12,13.85,13.06,13.83,408904800,0.04931714719271629
20221031,13.77,13.84,13.3,13.5,377548320,-0.02386117136659438
20221101,13.81,13.93,13.52,13.54,344730510,0.002962962962962834
20221102,13.85,14.21,13.21,13.22,536117480,-0.023633677991137247
20221103,13.05,13.78,12.96,13.42,395782740,0.015128593040847127
20221104,13.99,14.23,13.7,14.16,464755810,0.055141579731743606
20221107,14.23,14.41,13.95,14.3,326772690,0.009887005649717562
20221108,14.8,14.89,14.22,14.6,475470620,0.020979020979020824
20221109,14.16,14.21,13.76,13.78,344688000,-0.05616438356164388
20221110,14.8,15.77,14.55,15.75,513296030,0.14296081277213357
20221111,15.81,16.39,15.48,16.33,507422720,0.03682539682539665
20221114,16.22,16.54,15.92,16.29,411147810,-0.0024494794856092517
20221115,16.73,17.0,16.38,16.67,413182440,0.023327194597912992
20221116,16.14,16.36,15.87,15.91,433227640,-0.045590881823635354
20221117,15.74,16.27,15.54,15.68,557612650,-0.014456316781898182
20221118,15.97,16.0,15.12,15.41,385719510,-0.01721938775510201
20221121,15.15,15.48,15.08,15.32,304610060,-0.005840363400389403
20221122,15.34,16.06,15.12,16.04,375622890,0.04699738903394257
20221123,16.1,16.53,16.05,16.52,343172170,0.029925187032419087
20221125,16.31,16.49,16.17,16.27,132612460,-0.015133171912832921
20221128,16.03,16.36,15.72,15.83,218654180,-0.02704363859864778
20221129,15.83,15.93,15.52,15.64,239470370,-0.012002526847757378
20221130,15.69,16.93,15.6,16.92,400163670,0.08184143222506401
20221201,17.01,17.27,16.64,17.14,336546240,0.013002364066193817
20221202,16.66,16.93,16.45,16.88,270944860,-0.015169194865811031
20221205,16.68,17.0,16.47,16.61,247265780,-0.015995260663507094
20221206,16.53,16.57,15.82,15.99,267666660,-0.03732691149909684
20221207,15.77,16.19,15.67,16.12,292181010,0.008130081300813163
20221208,16.27,17.18,15.96,17.17,396220960,0.06513647642679898
20221209,17.16,17.58,16.98,17.0,349088060,-0.00990099009901002
20221212,17.04,17.54,16.8,17.54,349161500,0.03176470588235292
20221213,18.5,18.79,17.71,18.07,465231190,0.030216647662485885
20221214,17.99,18.25,17.42,17.67,377992410,-0.022136137244050835
20221215,17.15,17.32,16.7,16.95,344646230,-0.04074702886247894
20221216,16.88,17.04,16.41,16.57,311715820,-0.022418879056047114
20221219,16.59,16.61,16.15,16.25,268554040,-0.01931200965600488
20221220,16.06,16.31,15.85,16.09,295295880,-0.009846153846153838
20221221,16.11,16.63,16.1,16.5,247833560,0.025481665630826544
20221222,16.1,16.14,14.88,15.34,440190270,-0.07030303030303031
20221223,15.2,15.34,14.88,15.21,273724380,-0.008474576271186418
20221227,15.07,15.1,14.06,14.12,370953940,-0.07166337935568712
20221228,13.93,14.26,13.88,14.04,278150880,-0.005665722379603388
20221229,14.4,14.68,14.23,14.6,274338350,0.03988603988603989
20221230,14.33,14.63,14.23,14.61,238320070,0.00068493150684934
20230103,14.87,15.0,14.1,14.32,314701170,-0.019849418206707714
20230104,14.57,14.85,14.24,14.75,339224850,0.0300279329608939
20230105,14.49,14.56,14.15,14.27,285617260,-0.032542372881355974
20230106,14.46,15.01,14.03,14.86,310489780,0.041345480028030845
20230109,15.28,16.06,15.14,15.63,392015000,0.05181695827725452
20230110,15.49,15.96,15.47,15.91,298605100,0.01791426743442104
20230111,15.83,16.03,15.56,16.0,267793960,0.0056568196103079504
20230112,16.1,16.64,15.49,16.51,432805120,0.0318750000000001
20230113,16.28,16.92,16.17,16.9,352007600,0.023622047244094224
20230117,16.9,17.73,16.9,17.7,390921880,0.047337278106508895
20230118,17.67,17.87,17.28,17.38,341592860,-0.01807909604519775
20230119,17.06,17.2,16.73,16.77,352828850,-0.03509781357882624
